DATETIME,ENTITY_DESCRIPTION_SHORT,weather_agreeable,mins_to_event,event_soon_60,wait_trend_1,ADJUST_CAPACITY,DOWNTIME,CURRENT_WAIT_TIME,TIME_TO_PARADE_1,TIME_TO_PARADE_2,TIME_TO_NIGHT_SHOW,hour,dow,month,wait_per_capacity,has_downtime,ride_water,ride_flying,feels_like,wait_lag_1,WAIT_TIME_IN_2H
2018-10-01 12:15:00,Water Ride,0.4355750268168615,0.9625890203537094,0,0.0,-0.9389503390336933,0,20,0.7906868903730325,0.7142841911056316,0.4420014278038109,12,0,10,0.04119141454764359,0,1,0,0.45941053865774434,0.027394109169165053,20.0
2018-10-01 12:15:00,Pirate Ship,0.4355750268168615,0.9625890203537094,0,0.0,-1.210853051346329,0,25,0.7906868903730325,0.7142841911056316,0.4420014278038109,12,0,10,0.6690209944057149,0,0,0,0.45941053865774434,0.3484737434311514,25.0
2018-10-01 12:15:00,Flying Coaster,0.4355750268168615,0.9625890203537094,0,0.0,1.0822565364091856,0,10,0.7906868903730325,0.7142841911056316,0.4420014278038109,12,0,10,-0.5999707394374746,0,0,1,0.45941053865774434,-0.6147651593548076,10.0
2018-10-01 12:30:00,Flying Coaster,0.5001460502297022,0.8718041957697747,0,-0.6216611701134117,1.0822565364091856,0,5,0.7099626527403651,0.6328086025327762,0.36557523523798807,12,0,10,-0.6558906756696342,0,0,1,0.4960670142401502,-0.935844793616794,10.0
2018-10-01 12:30:00,Water Ride,0.5001460502297022,0.8718041957697747,0,0.0,-0.9389503390336933,0,20,0.7099626527403651,0.6328086025327762,0.36557523523798807,12,0,10,0.04119141454764359,0,1,0,0.4960670142401502,-0.29368552509282125,20.0
2018-10-01 12:30:00,Pirate Ship,0.5001460502297022,0.8718041957697747,0,0.0,-1.210853051346329,0,25,0.7099626527403651,0.6328086025327762,0.36557523523798807,12,0,10,0.6690209944057149,0,0,0,0.4960670142401502,0.027394109169165053,25.0
2018-10-01 12:45:00,Water Ride,0.5654537101801187,0.7810193711858402,0,0.0,-0.9389503390336933,0,20,0.6292384151076977,0.5513330139599207,0.2891490426721652,12,0,10,0.04119141454764359,0,1,0,0.5327234898225558,-0.29368552509282125,20.0
2018-10-01 12:45:00,Flying Coaster,0.5654537101801187,0.7810193711858402,0,0.0,1.0822565364091856,0,5,0.6292384151076977,0.5513330139599207,0.2891490426721652,12,0,10,-0.6558906756696342,0,0,1,0.5327234898225558,-1.2569244278787803,10.0
2018-10-01 12:45:00,Pirate Ship,0.5654537101801187,0.7810193711858402,0,0.0,-1.210853051346329,0,25,0.6292384151076977,0.5513330139599207,0.2891490426721652,12,0,10,0.6690209944057149,0,0,0,0.5327234898225558,0.027394109169165053,25.0
2018-10-01 13:00:00,Flying Coaster,0.6313739099351897,0.6902345466019055,0,0.0,1.0822565364091856,0,5,0.5485141774750304,0.46985742538706526,0.21272285010634231,13,0,10,-0.6558906756696342,0,0,1,0.5693799654049617,-1.2569244278787803,25.0
2018-10-01 13:00:00,Pirate Ship,0.6313739099351897,0.6902345466019055,0,0.0,-1.210853051346329,0,25,0.5485141774750304,0.46985742538706526,0.21272285010634231,13,0,10,0.6690209944057149,0,0,0,0.5693799654049617,0.027394109169165053,30.0
2018-10-01 13:00:00,Water Ride,0.6313739099351897,0.6902345466019055,0,0.0,-0.9389503390336933,0,20,0.5485141774750304,0.46985742538706526,0.21272285010634231,13,0,10,0.04119141454764359,0,1,0,0.5693799654049617,-0.29368552509282125,15.0
2018-10-01 13:15:00,Water Ride,0.6735748527876287,0.599449722017971,0,0.0,-0.9389503390336933,0,20,0.46778993984236306,0.3883818368142098,0.13629665754051945,13,0,10,0.04119141454764359,0,1,0,0.5913738507544052,-0.29368552509282125,15.0
2018-10-01 13:15:00,Flying Coaster,0.6735748527876287,0.599449722017971,0,0.0,1.0822565364091856,0,5,0.46778993984236306,0.3883818368142098,0.13629665754051945,13,0,10,-0.6558906756696342,0,0,1,0.5913738507544052,-1.2569244278787803,25.0
2018-10-01 13:15:00,Pirate Ship,0.6735748527876287,0.599449722017971,0,0.0,-1.210853051346329,0,25,0.46778993984236306,0.3883818368142098,0.13629665754051945,13,0,10,0.6690209944057149,0,0,0,0.5913738507544052,0.027394109169165053,30.0
2018-10-01 13:30:00,Pirate Ship,0.715994884258205,0.5086648974340363,0,0.0,-1.210853051346329,0,25,0.3870657022096957,0.3069062482413543,0.05987046497469659,13,0,10,0.6690209944057149,0,0,0,0.6133677361038486,0.027394109169165053,30.0
2018-10-01 13:30:00,Flying Coaster,0.715994884258205,0.5086648974340363,0,0.0,1.0822565364091856,0,5,0.3870657022096957,0.3069062482413543,0.05987046497469659,13,0,10,-0.6558906756696342,0,0,1,0.6133677361038486,-1.2569244278787803,15.0
2018-10-01 13:30:00,Water Ride,0.715994884258205,0.5086648974340363,0,0.0,-1.5650236370334114,11,20,0.3870657022096957,0.3069062482413543,0.05987046497469659,13,0,10,2.1084922418577703,1,1,0,0.6133677361038486,-0.29368552509282125,15.0
2018-10-01 13:45:00,Pirate Ship,0.7586018398794888,0.4178800728501017,0,0.0,-1.210853051346329,0,25,0.3063414645770283,0.22543065966849887,-0.016555727591126272,13,0,10,0.6690209944057149,0,0,0,0.6353616214532921,0.027394109169165053,30.0
2018-10-01 13:45:00,Flying Coaster,0.7586018398794888,0.4178800728501017,0,0.0,1.0822565364091856,0,5,0.3063414645770283,0.22543065966849887,-0.016555727591126272,13,0,10,-0.6558906756696342,0,0,1,0.6353616214532921,-1.2569244278787803,15.0
2018-10-01 14:00:00,Pirate Ship,0.8013625542933238,0.3270952482661671,0,0.0,-1.210853051346329,0,25,0.22561722694436098,0.14395507109564343,-0.09298192015694914,14,0,10,0.6690209944057149,0,0,0,0.6573555068027356,0.027394109169165053,25.0
2018-10-01 14:00:00,Flying Coaster,0.8013625542933238,0.3270952482661671,0,0.0,1.0822565364091856,0,5,0.22561722694436098,0.14395507109564343,-0.09298192015694914,14,0,10,-0.6558906756696342,0,0,1,0.6573555068027356,-1.2569244278787803,15.0
2018-10-01 14:00:00,Water Ride,0.8013625542933238,0.3270952482661671,0,0.0,-1.109697636695754,3,20,0.22561722694436098,0.14395507109564343,-0.09298192015694914,14,0,10,0.22933716294819878,1,1,0,0.6573555068027356,-0.29368552509282125,20.0
2018-10-01 14:15:00,Pirate Ship,0.898915607674419,0.23631042368223246,0,0.0,-1.210853051346329,0,25,0.14489298931169364,0.06247948252278798,-0.169408112722772,14,0,10,0.6690209944057149,0,0,0,0.714848294821456,0.027394109169165053,25.0
2018-10-01 14:15:00,Flying Coaster,0.898915607674419,0.23631042368223246,0,0.6216611701134117,1.0822565364091856,0,10,0.14489298931169364,0.06247948252278798,-0.169408112722772,14,0,10,-0.5999707394374746,0,0,1,0.714848294821456,-1.2569244278787803,15.0
2018-10-01 14:15:00,Water Ride,0.898915607674419,0.23631042368223246,0,0.0,-1.678855422330461,13,20,0.14489298931169364,0.06247948252278798,-0.169408112722772,14,0,10,4.9194139002411825,1,1,0,0.714848294821456,-0.29368552509282125,20.0
2018-10-01 14:30:00,Flying Coaster,0.9965255629320995,0.14552559909829785,0,0.0,1.0822565364091856,0,10,0.06416875167902628,-0.01899610605006747,-0.24583430528859487,14,0,10,-0.5999707394374746,0,0,1,0.7723410828401767,-0.935844793616794,15.0
2018-10-01 14:30:00,Water Ride,0.9965255629320995,0.14552559909829785,0,0.0,-1.5650236370334114,11,20,0.06416875167902628,-0.01899610605006747,-0.24583430528859487,14,0,10,2.1084922418577703,1,1,0,0.7723410828401767,-0.29368552509282125,20.0
2018-10-01 14:30:00,Pirate Ship,0.9965255629320995,0.14552559909829785,0,0.0,-1.210853051346329,0,25,0.06416875167902628,-0.01899610605006747,-0.24583430528859487,14,0,10,0.6690209944057149,0,0,0,0.7723410828401767,0.027394109169165053,25.0
2018-10-01 14:45:00,Water Ride,1.0937330739690434,0.05474077451436324,0,0.0,-0.9389503390336933,0,20,-0.016555485953641084,-0.10047169462292292,-0.32226049785441774,14,0,10,0.04119141454764359,0,1,0,0.8298338708588973,-0.29368552509282125,20.0
2018-10-01 14:45:00,Flying Coaster,1.0937330739690434,0.05474077451436324,0,0.0,1.0822565364091856,0,10,-0.016555485953641084,-0.10047169462292292,-0.32226049785441774,14,0,10,-0.5999707394374746,0,0,1,0.8298338708588973,-0.935844793616794,15.0
2018-10-01 14:45:00,Pirate Ship,1.0937330739690434,0.05474077451436324,0,0.0,-1.210853051346329,0,25,-0.016555485953641084,-0.10047169462292292,-0.32226049785441774,14,0,10,0.6690209944057149,0,0,0,0.8298338708588973,0.027394109169165053,30.0
2018-10-01 15:00:00,Pirate Ship,1.1900599944601604,-0.03604405006957138,0,0.6216611701134117,-1.210853051346329,0,30,-0.09727972358630844,-0.18194728319577838,-0.3986866904202406,15,0,10,0.9451873156672167,0,0,0,0.887326658877618,0.027394109169165053,30.0
2018-10-01 15:00:00,Water Ride,1.1900599944601604,-0.03604405006957138,0,-0.6216611701134117,-0.9389503390336933,0,15,-0.09727972358630844,-0.18194728319577838,-0.3986866904202406,15,0,10,-0.14705909206471576,0,1,0,0.887326658877618,-0.29368552509282125,15.0
2018-10-01 15:00:00,Flying Coaster,1.1900599944601604,-0.03604405006957138,0,1.864983510340235,1.0822565364091856,0,25,-0.09727972358630844,-0.18194728319577838,-0.3986866904202406,15,0,10,-0.43221093074099565,0,0,1,0.887326658877618,-0.935844793616794,15.0
2018-10-01 15:15:00,Water Ride,1.2100316907887496,-0.12682887465350598,0,0.0,-0.9389503390336933,0,15,-0.1780039612189758,-0.2634228717686338,-0.47511288298606347,15,0,10,-0.14705909206471576,0,1,0,0.8973589574580658,-0.6147651593548076,15.0
2018-10-01 15:15:00,Pirate Ship,1.2100316907887496,-0.12682887465350598,0,0.0,-1.210853051346329,0,30,-0.1780039612189758,-0.2634228717686338,-0.47511288298606347,15,0,10,0.9451873156672167,0,0,0,0.8973589574580658,0.3484737434311514,30.0
2018-10-01 15:15:00,Flying Coaster,1.2100316907887496,-0.12682887465350598,0,0.0,1.0822565364091856,0,25,-0.1780039612189758,-0.2634228717686338,-0.47511288298606347,15,0,10,-0.43221093074099565,0,0,1,0.8973589574580658,0.027394109169165053,5.0
2018-10-01 15:30:00,Water Ride,1.229945902994422,-0.21761369923744062,0,0.0,-0.9389503390336933,0,15,-0.25872819885164317,-0.3448984603414893,-0.5515390755518863,15,0,10,-0.14705909206471576,0,1,0,0.9073912560385137,-0.6147651593548076,5.0
2018-10-01 15:30:00,Pirate Ship,1.229945902994422,-0.21761369923744062,0,0.0,-1.210853051346329,0,30,-0.25872819885164317,-0.3448984603414893,-0.5515390755518863,15,0,10,0.9451873156672167,0,0,0,0.9073912560385137,0.3484737434311514,30.0
2018-10-01 15:30:00,Flying Coaster,1.229945902994422,-0.21761369923744062,0,-1.2433223402268234,1.0822565364091856,0,15,-0.25872819885164317,-0.3448984603414893,-0.5515390755518863,15,0,10,-0.5440508032053151,0,0,1,0.9073912560385137,0.027394109169165053,5.0
2018-10-01 15:45:00,Flying Coaster,1.2497982183948049,-0.3083985238213752,0,0.0,1.0822565364091856,0,15,-0.3394524364843105,-0.4263740489143447,-0.6279652681177093,15,0,10,-0.5440508032053151,0,0,1,0.9174235546189614,-0.6147651593548076,5.0
2018-10-01 15:45:00,Pirate Ship,1.2497982183948049,-0.3083985238213752,0,0.0,-1.210853051346329,0,30,-0.3394524364843105,-0.4263740489143447,-0.6279652681177093,15,0,10,0.9451873156672167,0,0,0,0.9174235546189614,0.3484737434311514,30.0
