DATETIME,ENTITY_DESCRIPTION_SHORT,weather_agreeable,mins_to_event,event_soon_60,wait_trend_1,ADJUST_CAPACITY,DOWNTIME,CURRENT_WAIT_TIME,TIME_TO_PARADE_1,TIME_TO_PARADE_2,TIME_TO_NIGHT_SHOW,hour,dow,month,wait_per_capacity,has_downtime,ride_water,ride_flying,feels_like,wait_lag_1,WAIT_TIME_IN_2H
2018-11-05 09:30:00,Water Ride,-1.0029298458836176,1.7134591331225961,0,-0.00027394246571413533,-1.3253775165596826,0,5,1.5551438278441256,0.0,0.6250469599002194,9,0,11,-0.33345700100251624,0,1,0,-0.8295760128220793,0.04778064597949226,15.0
2018-11-05 09:45:00,Flying Coaster,-0.9145028058565379,1.604771686223293,0,-0.00027394246571413533,0.10611987523271814,0,5,1.4790724279907974,0.0,0.5511939630705313,9,0,11,-0.7240240877518161,0,0,1,-0.733001671851105,-0.6387388752772181,5.0
2018-11-05 09:45:00,Water Ride,-0.9145028058565379,1.604771686223293,0,-0.00027394246571413533,-0.9897120217205397,0,5,1.4790724279907974,0.0,0.5511939630705313,9,0,11,-0.5644879265935805,0,1,0,-0.733001671851105,-1.3252583965339284,15.0
2018-11-05 10:00:00,Water Ride,-0.8207199690375003,1.4960842393239897,0,-0.00027394246571413533,-0.9897120217205397,0,5,1.4030010281374692,0.0,0.4773409662408431,10,0,11,-0.5644879265935805,0,1,0,-0.6364273308801308,-1.3252583965339284,20.0
2018-11-05 10:00:00,Flying Coaster,-0.8207199690375003,1.4960842393239897,0,-0.00027394246571413533,1.316196799237338,0,5,1.4030010281374692,0.0,0.4773409662408431,10,0,11,-0.7659284642669018,0,0,1,-0.6364273308801308,-1.3252583965339284,5.0
2018-11-05 14:00:00,Flying Coaster,0.9195402925642819,-0.242914911064862,0,-0.00027394246571413533,1.316196799237338,0,5,0.1858586304842189,0.0,-0.7043069830341667,14,0,11,-0.7659284642669018,0,0,1,0.22459691392132589,-1.3252583965339284,5.0
2018-11-05 14:00:00,Water Ride,0.9195402925642819,-0.242914911064862,0,1.1490516724379407,-0.9897120217205397,0,15,0.1858586304842189,0.0,-0.7043069830341667,14,0,11,-0.03586600716694888,0,1,0,0.22459691392132589,-1.3252583965339284,15.0
2018-11-05 14:15:00,Water Ride,0.9176652476184409,-0.3516023579641652,0,-0.00027394246571413533,-0.9897120217205397,0,15,0.10978723063089077,0.0,-0.7781599798638549,14,0,11,-0.03586600716694888,0,1,0,0.22459691392132589,-0.6387388752772181,15.0
2018-11-05 14:15:00,Flying Coaster,0.9176652476184409,-0.3516023579641652,0,-0.00027394246571413533,1.316196799237338,0,5,0.10978723063089077,0.0,-0.7781599798638549,14,0,11,-0.7659284642669018,0,0,1,0.22459691392132589,-1.3252583965339284,5.0
2018-11-05 14:30:00,Water Ride,0.9157903881190803,-0.46028980486346843,0,-0.00027394246571413533,-0.9897120217205397,0,15,0.03371583077756262,0.0,-0.852012976693543,14,0,11,-0.03586600716694888,0,1,0,0.22459691392132589,-0.6387388752772181,15.0
2018-11-05 14:30:00,Flying Coaster,0.9157903881190803,-0.46028980486346843,0,-0.00027394246571413533,1.316196799237338,0,5,0.03371583077756262,0.0,-0.852012976693543,14,0,11,-0.7659284642669018,0,0,1,0.22459691392132589,-1.3252583965339284,5.0
2018-11-05 14:45:00,Water Ride,0.9139157140661996,-0.5689772517627717,0,-0.00027394246571413533,-0.9897120217205397,0,15,-0.04235556907576553,0.0,-0.9258659735232311,14,0,11,-0.03586600716694888,0,1,0,0.22459691392132589,-0.6387388752772181,15.0
2018-11-05 14:45:00,Flying Coaster,0.9139157140661996,-0.5689772517627717,0,-0.00027394246571413533,1.316196799237338,0,5,-0.04235556907576553,0.0,-0.9258659735232311,14,0,11,-0.7659284642669018,0,0,1,0.22459691392132589,-1.3252583965339284,5.0
2018-11-05 15:00:00,Flying Coaster,0.912041225459799,-0.6776646986620749,0,-0.00027394246571413533,1.316196799237338,0,5,-0.11842696892909367,0.0,-0.9997189703529192,15,0,11,-0.7659284642669018,0,0,1,0.22459691392132589,-1.3252583965339284,5.0
2018-11-05 15:00:00,Water Ride,0.912041225459799,-0.6776646986620749,0,-0.00027394246571413533,-0.9897120217205397,0,15,-0.11842696892909367,0.0,-0.9997189703529192,15,0,11,-0.03586600716694888,0,1,0,0.22459691392132589,-0.6387388752772181,15.0
2018-11-05 15:15:00,Water Ride,0.8578897036817666,-0.7863521455613781,0,-0.00027394246571413533,-0.9897120217205397,0,15,-0.19449836878242183,0.0,-1.0735719671826074,15,0,11,-0.03586600716694888,0,1,0,0.18270924795801183,-0.6387388752772181,15.0
2018-11-05 15:15:00,Flying Coaster,0.8578897036817666,-0.7863521455613781,0,-0.00027394246571413533,1.316196799237338,0,5,-0.19449836878242183,0.0,-1.0735719671826074,15,0,11,-0.7659284642669018,0,0,1,0.18270924795801183,-1.3252583965339284,5.0
2018-11-05 15:30:00,Flying Coaster,0.79875064970635,-0.8950395924606813,0,-0.00027394246571413533,1.316196799237338,0,5,-0.27056976863575,0.0,-1.1474249640122955,15,0,11,-0.7659284642669018,0,0,1,0.14082158199469777,-1.3252583965339284,5.0
2018-11-05 15:30:00,Water Ride,0.79875064970635,-0.8950395924606813,0,-0.00027394246571413533,-0.9897120217205397,0,15,-0.27056976863575,0.0,-1.1474249640122955,15,0,11,-0.03586600716694888,0,1,0,0.14082158199469777,-0.6387388752772181,15.0
2018-11-05 15:45:00,Flying Coaster,0.7350055690705617,-1.0037270393599846,0,-0.00027394246571413533,1.316196799237338,0,5,-0.3466411684890781,0.0,-1.2212779608419835,15,0,11,-0.7659284642669018,0,0,1,0.09893391603138373,-1.3252583965339284,5.0
2018-11-05 15:45:00,Water Ride,0.7350055690705617,-1.0037270393599846,0,-0.00027394246571413533,-0.9897120217205397,0,15,-0.3466411684890781,0.0,-1.2212779608419835,15,0,11,-0.03586600716694888,0,1,0,0.09893391603138373,-0.6387388752772181,15.0
2018-11-05 16:00:00,Flying Coaster,0.6670587138982973,-1.1124144862592877,0,-0.00027394246571413533,1.316196799237338,0,5,-0.4227125683424063,0.0,-1.2951309576716716,16,0,11,-0.7659284642669018,0,0,1,0.05704625006806968,-1.3252583965339284,5.0
2018-11-05 16:00:00,Water Ride,0.6670587138982973,-1.1124144862592877,0,-0.00027394246571413533,-0.9897120217205397,0,15,-0.4227125683424063,0.0,-1.2951309576716716,16,0,11,-0.03586600716694888,0,1,0,0.05704625006806968,-0.6387388752772181,0.0
2018-11-05 16:15:00,Flying Coaster,0.6020649402555825,-1.221101933158591,0,-0.00027394246571413533,1.316196799237338,0,5,-0.4987839681957344,0.0,-1.3689839545013598,16,0,11,-0.7659284642669018,0,0,1,0.023303408042066744,-1.3252583965339284,5.0
2018-11-05 16:30:00,Flying Coaster,0.5350899826622665,-1.3297893800578944,1,-0.00027394246571413533,1.316196799237338,0,5,-0.5748553680490626,0.0,-1.442836951331048,16,0,11,-0.7659284642669018,0,0,1,-0.01043943398393661,-1.3252583965339284,5.0
2018-11-05 16:45:00,Flying Coaster,0.46639576429159346,-1.4384768269571975,1,-0.00027394246571413533,1.316196799237338,0,5,-0.6509267679023907,0.0,-1.516689948160736,16,0,11,-0.7659284642669018,0,0,1,-0.04418227600993955,-1.3252583965339284,5.0
2018-11-05 17:00:00,Flying Coaster,0.39624471222477786,-1.5471642738565008,1,-0.00027394246571413533,1.316196799237338,0,5,-0.7269981677557189,0.0,-1.5905429449904243,17,0,11,-0.7659284642669018,0,0,1,-0.0779251180359427,-1.3252583965339284,0.0
2018-11-06 09:45:00,Flying Coaster,0.0047682218125846,1.604771686223293,0,-0.5749367499175416,-0.969504057215833,0,0,1.4790724279907974,0.0,0.5511939630705313,9,1,11,-0.8287988863068962,0,0,1,-0.20707875475616117,-1.3252583965339284,5.0
2018-11-06 10:00:00,Water Ride,0.15135137885031824,1.4960842393239897,0,-1.1495995573693691,-0.8106414451689302,0,5,1.4030010281374692,0.0,0.4773409662408431,10,1,11,-0.6171500612648667,0,1,0,-0.1430837095344314,-0.6387388752772181,15.0
2018-11-06 10:00:00,Flying Coaster,0.15135137885031824,1.4960842393239897,0,0.5743888649861133,-0.3224490353522515,0,5,1.4030010281374692,0.0,0.4773409662408431,10,1,11,-0.691648493622419,0,0,1,-0.1430837095344314,-1.6685181571622836,5.0
2018-11-06 10:15:00,Water Ride,0.2791300850855187,1.3873967924246864,0,-0.00027394246571413533,-0.8106414451689302,0,5,1.3269296282841412,0.0,0.403487969411155,10,1,11,-0.6171500612648667,0,1,0,-0.08606994197325381,-1.3252583965339284,15.0
2018-11-06 10:15:00,Flying Coaster,0.2791300850855187,1.3873967924246864,0,-0.00027394246571413533,-0.3224490353522515,0,5,1.3269296282841412,0.0,0.403487969411155,10,1,11,-0.691648493622419,0,0,1,-0.08606994197325381,-1.3252583965339284,5.0
2018-11-06 10:30:00,Water Ride,0.4040989533634003,1.2787093455253833,0,-0.00027394246571413533,-0.8106414451689302,0,5,1.250858228430813,0.0,0.3296349725814669,10,1,11,-0.6171500612648667,0,1,0,-0.029056174412076235,-1.3252583965339284,15.0
2018-11-06 10:30:00,Flying Coaster,0.4040989533634003,1.2787093455253833,0,-0.00027394246571413533,0.08090993931595518,0,5,1.250858228430813,0.0,0.3296349725814669,10,1,11,-0.7225487162030968,0,0,1,-0.029056174412076235,-1.3252583965339284,5.0
2018-11-06 10:45:00,Flying Coaster,0.5248051417285188,1.17002189862608,0,-0.00027394246571413533,1.1901471196535234,0,5,1.1747868285774847,0.0,0.2557819757517788,10,1,11,-0.7631953448986161,0,0,1,0.027957593149101546,-1.3252583965339284,5.0
2018-11-06 10:45:00,Water Ride,0.5248051417285188,1.17002189862608,0,0.5743888649861133,-0.8106414451689302,0,10,1.1747868285774847,0.0,0.2557819757517788,10,1,11,-0.4055012362228371,0,1,0,0.027957593149101546,-1.3252583965339284,15.0
2018-11-06 11:00:00,Flying Coaster,0.6397785951583052,1.0613344517267769,0,-0.00027394246571413533,1.3077934872650836,0,5,1.0987154287241567,0.0,0.18192897892209065,11,1,11,-0.7657533609694429,0,0,1,0.08497136071027891,-1.3252583965339284,5.0
2018-11-06 11:00:00,Water Ride,0.6397785951583052,1.0613344517267769,0,-0.00027394246571413533,-0.8106414451689302,0,10,1.0987154287241567,0.0,0.18192897892209065,11,1,11,-0.4055012362228371,0,1,0,0.08497136071027891,-0.9819986359055732,15.0
2018-11-06 11:15:00,Flying Coaster,0.6707727670346181,0.9526470048274736,0,-0.00027394246571413533,1.316196799237338,0,5,1.0226440288708285,0.0,0.10807598209240254,11,1,11,-0.7659284642669018,0,0,1,0.10387898770760795,-1.3252583965339284,5.0
2018-11-06 11:15:00,Water Ride,0.6707727670346181,0.9526470048274736,0,0.5743888649861133,-0.8106414451689302,0,15,1.0226440288708285,0.0,0.10807598209240254,11,1,11,-0.19385241118080754,0,1,0,0.10387898770760795,-0.9819986359055732,15.0
2018-11-06 15:15:00,Water Ride,0.6807730050038329,-0.7863521455613781,0,-0.00027394246571413533,-0.8106414451689302,0,15,-0.19449836878242183,0.0,-1.0735719671826074,15,1,11,-0.19385241118080754,0,1,0,0.13704005659523205,-0.6387388752772181,15.0
2018-11-06 15:15:00,Flying Coaster,0.6807730050038329,-0.7863521455613781,0,-0.00027394246571413533,0.10611987523271814,6,5,-0.19449836878242183,0.0,-1.0735719671826074,15,1,11,-0.7240240877518161,1,0,1,0.13704005659523205,-1.3252583965339284,5.0
2018-11-06 15:30:00,Flying Coaster,0.6179610634298843,-0.8950395924606813,0,-0.00027394246571413533,1.316196799237338,0,5,-0.27056976863575,0.0,-1.1474249640122955,15,1,11,-0.7659284642669018,0,0,1,0.09835214289300408,-1.3252583965339284,5.0
2018-11-06 15:30:00,Water Ride,0.6179610634298843,-0.8950395924606813,0,-0.00027394246571413533,-0.8106414451689302,0,15,-0.27056976863575,0.0,-1.1474249640122955,15,1,11,-0.19385241118080754,0,1,0,0.09835214289300408,-0.6387388752772181,10.0
2018-11-06 15:45:00,Water Ride,0.5514959491319549,-1.0037270393599846,0,-0.00027394246571413533,-0.8106414451689302,0,15,-0.3466411684890781,0.0,-1.2212779608419835,15,1,11,-0.19385241118080754,0,1,0,0.0596642291907765,-0.6387388752772181,10.0
2018-11-06 15:45:00,Flying Coaster,0.5514959491319549,-1.0037270393599846,0,-0.00027394246571413533,1.316196799237338,0,5,-0.3466411684890781,0.0,-1.2212779608419835,15,1,11,-0.7659284642669018,0,0,1,0.0596642291907765,-1.3252583965339284,5.0
2018-11-06 16:00:00,Water Ride,0.48176725193904213,-1.1124144862592877,0,-0.00027394246571413533,-0.8106414451689302,0,15,-0.4227125683424063,0.0,-1.2951309576716716,16,1,11,-0.19385241118080754,0,1,0,0.020976315488548926,-0.6387388752772181,10.0
2018-11-06 16:00:00,Flying Coaster,0.48176725193904213,-1.1124144862592877,0,-0.00027394246571413533,1.316196799237338,0,5,-0.4227125683424063,0.0,-1.2951309576716716,16,1,11,-0.7659284642669018,0,0,1,0.020976315488548926,-1.3252583965339284,5.0
2018-11-06 16:15:00,Flying Coaster,0.39041934121415056,-1.221101933158591,0,-0.00027394246571413533,1.316196799237338,0,5,-0.4987839681957344,0.0,-1.3689839545013598,16,1,11,-0.7659284642669018,0,0,1,-0.030219720688835144,-1.3252583965339284,5.0
2018-11-06 16:30:00,Flying Coaster,0.2948858597128451,-1.3297893800578944,1,-0.00027394246571413533,1.316196799237338,0,5,-0.5748553680490626,0.0,-1.442836951331048,16,1,11,-0.7659284642669018,0,0,1,-0.0814157568662188,-1.3252583965339284,5.0
2018-11-06 16:45:00,Flying Coaster,0.19603954787484174,-1.4384768269571975,1,-0.00027394246571413533,1.3077934872650836,0,5,-0.6509267679023907,0.0,-1.516689948160736,16,1,11,-0.7657533609694429,0,0,1,-0.13261179304360288,-1.3252583965339284,5.0
2018-11-06 17:00:00,Flying Coaster,0.09474968618943243,-1.5471642738565008,1,-0.00027394246571413533,1.1901471196535234,0,5,-0.7269981677557189,0.0,-1.5905429449904243,17,1,11,-0.7631953448986161,0,0,1,-0.18380782922098673,-1.3252583965339284,0.0
2018-11-07 09:30:00,Water Ride,-1.1954406888413271,1.7134591331225961,0,-1.7242623648211965,-1.6491051063479554,0,0,1.5551438278441256,0.0,0.6250469599002194,9,2,11,-0.8287988863068962,0,1,0,-1.1379157761631415,-0.6387388752772181,10.0
2018-11-07 09:45:00,Flying Coaster,-1.2069033561148603,1.604771686223293,0,-0.00027394246571413533,1.1145173119032348,0,5,1.4790724279907974,0.0,0.5511939630705313,9,2,11,-0.7614383561886593,0,0,1,-1.1454788269620733,-1.3252583965339284,5.0
2018-11-07 09:45:00,Water Ride,-1.2069033561148603,1.604771686223293,0,0.5743888649861133,-0.8106414451689302,0,5,1.4790724279907974,0.0,0.5511939630705313,9,2,11,-0.6171500612648667,0,1,0,-1.1454788269620733,-1.6685181571622836,15.0
2018-11-07 10:00:00,Water Ride,-1.2182744599882924,1.4960842393239897,0,-0.00027394246571413533,-0.8106414451689302,0,5,1.4030010281374692,0.0,0.4773409662408431,10,2,11,-0.6171500612648667,0,1,0,-1.153041877761005,-1.3252583965339284,15.0
2018-11-07 10:00:00,Flying Coaster,-1.2182744599882924,1.4960842393239897,0,-0.00027394246571413533,1.316196799237338,0,5,1.4030010281374692,0.0,0.4773409662408431,10,2,11,-0.7659284642669018,0,0,1,-1.153041877761005,-1.3252583965339284,5.0
2018-11-07 10:15:00,Flying Coaster,-1.2117226043474794,1.3873967924246864,0,-0.00027394246571413533,1.316196799237338,0,5,1.3269296282841412,0.0,0.403487969411155,10,2,11,-0.7659284642669018,0,0,1,-1.1364613433171933,-1.3252583965339284,5.0
2018-11-07 10:15:00,Water Ride,-1.2117226043474794,1.3873967924246864,0,-0.00027394246571413533,-0.8106414451689302,0,5,1.3269296282841412,0.0,0.403487969411155,10,2,11,-0.6171500612648667,0,1,0,-1.1364613433171933,-1.3252583965339284,15.0
2018-11-07 10:30:00,Flying Coaster,-1.2051658139650059,1.2787093455253833,0,-0.00027394246571413533,1.316196799237338,0,5,1.250858228430813,0.0,0.3296349725814669,10,2,11,-0.7659284642669018,0,0,1,-1.1198808088733814,-1.3252583965339284,5.0
2018-11-07 10:30:00,Water Ride,-1.2051658139650059,1.2787093455253833,0,-0.00027394246571413533,-0.8106414451689302,0,5,1.250858228430813,0.0,0.3296349725814669,10,2,11,-0.6171500612648667,0,1,0,-1.1198808088733814,-1.3252583965339284,10.0
2018-11-07 10:45:00,Water Ride,-1.1986056875219535,1.17002189862608,0,0.5743888649861133,-0.8106414451689302,0,10,1.1747868285774847,0.0,0.2557819757517788,10,2,11,-0.4055012362228371,0,1,0,-1.1033002744295695,-1.3252583965339284,10.0
